UF,MUNICIPIO,TOTAL,AUTOMOVEL,BONDE,CAMINHAO,CAMINHAO TRATOR,CAMINHONETE,CAMIONETA,CHASSI PLATAF,CICLOMOTOR,MICRO-ONIBUS,MOTOCICLETA,MOTONETA,ONIBUS,QUADRICICLO,REBOQUE,SEMI-REBOQUE,SIDE-CAR,OUTROS,TRATOR ESTEI,TRATOR RODAS,TRICICLO,UTILITARIO
BA,BAIXA GRANDE,3702,1328,0,123,3,377,67,0,0,87,1507,103,61,0,34,1,0,0,0,0,1,10
BA,BANZAE,1829,474,0,28,0,162,19,0,0,7,952,143,30,0,11,0,0,0,0,0,0,3
BA,BARRA,6998,1500,0,107,6,812,187,0,8,42,3486,711,47,0,40,7,0,0,0,0,2,43
BA,BARRA DA ESTIVA,7893,2773,0,322,18,1311,100,0,0,104,2652,418,81,0,40,26,0,0,0,2,1,45
BA,BARRA DO CHOCA,5368,2233,0,164,12,591,106,0,4,248,1629,271,46,0,47,4,0,0,0,0,1,12
BA,BARRA DO MENDES,2188,969,0,80,3,369,61,0,0,33,541,61,31,0,16,4,0,0,0,1,0,19
BA,BARRA DO ROCHA,710,286,0,15,1,65,24,1,1,7,281,12,9,0,5,1,0,0,0,0,0,2
BA,BARREIRAS,82601,30563,0,2567,796,8994,2015,0,166,249,25213,7116,509,0,1981,1440,28,5,0,7,29,923
BA,BARRO ALTO,2214,936,0,62,13,253,23,0,0,21,785,63,30,0,5,18,0,0,0,0,1,4
BA,BARRO PRETO,633,311,0,20,0,57,14,0,0,2,194,17,13,0,4,0,0,0,0,0,0,1
BA,BARROCAS,4897,1919,0,125,3,250,55,0,2,15,2031,426,33,0,32,3,0,0,0,0,0,3
BA,BELMONTE,2713,879,0,63,3,296,51,0,3,10,1073,223,42,0,52,7,0,0,0,0,1,10
BA,BELO CAMPO,2795,1391,0,152,5,353,44,0,1,34,665,66,49,0,15,7,0,0,0,0,2,11
BA,BIRITINGA,2608,1050,0,39,0,164,31,0,0,19,1198,41,39,0,22,0,0,0,0,0,0,5
BA,BOA NOVA,1397,644,0,43,9,153,45,0,0,66,341,37,28,0,11,16,0,0,0,0,0,4
BA,BOA VISTA DO TUPIM,2591,871,0,81,0,233,54,0,0,23,1173,99,27,0,29,0,0,0,0,0,0,1
BA,BOM JESUS DA LAPA,23466,5553,0,544,67,2066,261,0,44,90,12933,1225,161,0,276,106,11,2,0,0,19,108
BA,BOM JESUS DA SERRA,1142,470,0,47,0,143,31,0,0,71,337,14,25,0,4,0,0,0,0,0,0,0
BA,BONINAL,3161,1352,0,112,13,505,48,0,1,37,910,91,44,0,12,24,0,0,0,0,1,11
BA,BONITO,2181,1070,0,124,3,381,31,0,0,21,454,39,28,0,15,4,0,0,0,0,1,10
BA,BOQUIRA,4922,1393,0,151,3,532,46,0,0,18,2483,198,77,0,9,4,0,0,0,0,1,7
BA,BOTUPORA,2402,909,0,73,1,291,33,0,0,8,896,117,54,0,6,1,0,0,0,0,1,12
BA,BREJOES,2449,1128,0,109,15,259,52,0,0,13,749,56,43,0,13,7,0,0,0,0,1,4
BA,BREJOLANDIA,2044,415,0,37,3,177,14,0,0,8,1293,57,21,0,15,3,0,0,0,0,0,1
BA,BROTAS DE MACAUBAS,1913,792,0,40,0,327,61,0,0,68,552,29,27,0,12,1,0,0,0,0,0,4
BA,BRUMADO,39479,12570,0,1889,759,3748,400,0,16,293,15928,1777,373,0,308,1209,3,5,0,3,10,188
BA,BUERAREMA,3514,1368,0,157,4,381,66,0,3,13,1312,97,56,0,41,3,0,0,0,0,3,10
BA,BURITIRAMA,1575,468,0,47,0,296,35,0,1,18,608,64,27,0,5,0,0,0,0,0,1,5
BA,CAATIBA,996,365,0,20,2,96,32,0,1,8,445,12,3,0,8,2,0,0,0,0,1,1
BA,CABACEIRAS DO PARAGUACU,2661,825,0,108,8,201,27,0,1,29,1246,100,73,0,22,13,0,0,0,0,1,7
BA,CACHOEIRA,5611,2614,0,135,7,397,234,0,2,127,1728,129,92,0,108,7,4,0,0,1,2,24
BA,CACULE,8279,3038,0,437,39,1277,91,0,1,40,2755,397,56,0,62,42,0,0,0,1,1,42
BA,CAEM,1790,636,0,34,0,169,23,0,0,29,840,22,22,0,13,0,0,0,0,0,0,2
BA,CAETANOS,1415,431,0,101,4,200,10,0,0,15,603,23,20,0,3,2,0,0,0,0,1,2
BA,CAETITE,17976,7659,0,652,98,2739,422,0,4,176,4693,920,177,0,149,194,0,1,0,1,0,91
BA,CAFARNAUM,3311,1265,0,89,3,402,47,0,0,12,1326,80,55,0,12,6,0,0,0,0,0,14
BA,CAIRU,895,270,0,23,1,168,39,0,4,19,299,14,13,0,19,0,0,0,0,0,5,21
BA,CALDEIRAO GRANDE,2146,791,0,38,3,134,29,0,0,14,1048,52,22,0,13,2,0,0,0,0,0,0
BA,CAMACAN,6008,2242,0,200,27,695,88,1,0,30,2260,270,52,0,86,34,1,0,0,0,1,21
BA,CAMACARI,96084,47055,0,2552,1027,6513,3420,3,2017,552,23294,4237,1165,0,1693,1788,39,7,0,7,39,676
BA,CAMAMU,5551,1899,0,200,7,583,160,1,0,54,2312,207,41,0,51,4,0,1,0,0,0,31
BA,CAMPO ALEGRE DE LOURDES,2065,269,0,60,5,203,26,0,0,9,1349,110,18,0,1,9,0,0,0,0,0,6
BA,CAMPO FORMOSO,16749,5887,0,366,110,2099,433,0,4,44,6862,503,131,0,77,177,3,0,0,0,2,51
BA,CANAPOLIS,1935,318,0,25,4,231,18,0,0,35,1214,52,14,0,21,3,0,0,0,0,0,0
BA,CANARANA,5504,2270,0,210,37,586,42,0,0,39,2040,102,51,0,24,76,0,1,0,0,2,24
BA,CANAVIEIRAS,5445,1752,0,115,2,613,132,0,18,19,2383,247,21,0,89,1,0,0,0,1,15,37
BA,CANDEAL,1040,291,0,34,0,63,17,0,0,30,525,33,25,0,20,0,0,0,0,0,2,0
BA,CANDEIAS,26971,11709,0,882,1004,1520,729,2,32,397,5407,2192,412,0,354,2211,1,1,0,4,4,110
BA,CANDIBA,3188,1460,0,86,4,462,25,0,0,1,938,151,25,0,16,11,0,0,0,0,1,8
BA,CANDIDO SALES,5379,2357,0,335,30,742,88,0,4,67,1398,188,55,0,68,33,0,0,0,0,2,12
BA,CANSANCAO,7161,2910,0,227,20,696,73,0,1,69,2535,386,92,0,112,19,0,0,0,0,1,20
BA,CANUDOS,2639,939,0,68,2,288,35,0,1,12,1133,86,51,0,18,1,0,0,0,0,0,5
BA,CAPELA DO ALTO ALEGRE,2662,884,0,89,11,170,26,0,0,32,1293,70,30,0,44,9,0,0,0,0,1,3
BA,CAPIM GROSSO,14732,4633,0,703,127,1288,265,0,0,103,6177,808,127,0,260,179,0,0,0,0,4,58
BA,CARAIBAS,1283,599,0,79,5,159,11,0,0,46,307,28,27,0,11,6,0,0,0,0,1,4
BA,CARAVELAS,3177,1200,0,47,19,271,58,0,5,20,1048,289,39,0,66,101,0,0,0,0,1,13
BA,CARDEAL DA SILVA,1254,551,0,33,0,98,8,0,1,13,462,39,26,0,16,1,0,0,0,0,0,6
BA,CARINHANHA,5554,1567,0,126,19,595,73,0,1,59,2890,78,55,0,47,22,0,0,0,0,3,19
BA,CASA NOVA,13826,3624,0,389,9,1728,138,0,2,233,7031,279,233,0,86,25,0,0,0,0,7,42
BA,CASTRO ALVES,5787,1935,0,179,30,430,117,0,4,34,2457,375,88,0,91,34,0,0,0,0,2,11
BA,CATOLANDIA,511,185,0,11,0,59,6,0,0,3,201,24,12,0,9,0,0,1,0,0,0,0
BA,CATU,16661,7159,0,443,183,1270,481,2,8,146,4453,1505,141,0,479,311,1,0,0,11,7,61
BA,CATURAMA,1887,692,0,55,3,195,10,0,0,11,830,54,21,0,5,5,0,0,0,0,2,4
BA,CENTRAL,3190,1465,0,110,10,290,41,0,0,34,1121,66,17,0,6,14,0,0,0,0,2,14
BA,CHORROCHO,1237,419,0,51,0,129,16,0,0,7,569,17,16,0,10,1,0,0,0,0,0,2
BA,CICERO DANTAS,8546,2445,0,145,5,640,86,0,1,35,4118,818,71,0,127,11,0,0,0,0,15,29
BA,CIPO,5030,1421,0,55,2,191,48,0,2,13,2518,575,25,0,164,3,0,0,0,0,7,6
BA,COARACI,3878,1653,0,131,2,458,112,0,4,10,1251,143,36,0,63,1,0,0,0,0,1,13
BA,COCOS,4620,1270,0,113,4,632,72,0,5,5,2297,123,47,0,29,11,0,0,0,0,1,11
BA,CONCEICAO DA FEIRA,5102,1777,0,264,19,304,98,0,8,135,2175,199,21,0,33,49,0,0,0,0,3,17
BA,CONCEICAO DO ALMEIDA,3515,1319,0,139,3,320,59,0,0,46,1375,170,43,0,32,3,0,0,0,0,0,6
BA,CONCEICAO DO COITE,23984,9470,0,667,95,1843,398,0,11,169,8278,2321,165,0,331,119,1,0,0,0,9,107
BA,CONCEICAO DO JACUIPE,11805,3710,0,417,218,823,284,0,36,168,4313,1379,37,0,179,182,0,0,0,0,19,40
BA,CONDE,3538,1128,0,62,0,257,77,0,6,27,1625,256,29,0,54,3,0,0,0,0,1,13
BA,CONDEUBA,3824,1550,0,129,14,457,52,0,2,58,1215,222,81,0,23,13,0,0,0,0,0,8
BA,CONTENDAS DO SINCORA,878,269,0,39,1,91,5,0,0,11,409,32,12,0,8,0,0,0,0,0,0,1
BA,CORACAO DE MARIA,5904,1883,0,137,18,456,99,0,4,61,2583,488,76,0,60,19,0,0,0,0,2,18
BA,CORDEIROS,1624,659,0,43,4,200,41,0,0,18,555,52,23,0,15,2,0,0,0,0,0,12
BA,CORIBE,3011,849,0,55,1,453,38,0,0,24,1453,67,32,0,23,6,0,1,0,0,1,8
BA,CORONEL JOAO SA,1672,260,0,12,4,60,7,0,0,2,1236,55,26,0,3,5,0,0,0,0,0,2
BA,CORRENTINA,9066,1968,0,172,23,1010,133,0,11,43,4888,556,101,0,86,55,0,0,0,0,4,16
BA,COTEGIPE,2071,485,0,66,1,278,33,0,0,24,904,224,29,0,24,0,0,0,0,0,0,3
BA,CRAVOLANDIA,693,267,0,26,0,69,13,0,0,10,290,5,11,0,2,0,0,0,0,0,0,0
BA,CRISOPOLIS,3673,1033,0,76,0,204,41,0,0,40,2015,184,52,0,22,0,0,0,0,0,2,4
BA,CRISTOPOLIS,2694,951,0,74,12,457,31,0,1,16,885,152,39,0,48,23,0,0,0,0,0,5
BA,CRUZ DAS ALMAS,31112,11180,0,1208,122,2016,545,0,81,403,12668,1927,119,0,502,176,0,2,0,0,12,151
BA,CURACA,3833,946,0,110,1,470,42,0,1,58,2054,55,53,0,30,2,1,0,0,0,0,10
BA,DARIO MEIRA,1181,476,0,22,1,132,34,0,0,25,473,5,5,0,5,1,0,0,0,0,0,2
BA,DIAS D'AVILA,23133,11214,0,743,496,1396,702,0,585,167,4766,1048,446,0,491,933,3,2,0,3,14,124
BA,DOM BASILIO,4487,1074,0,375,36,452,29,0,0,38,2321,60,42,0,5,44,0,0,0,0,2,9
BA,DOM MACEDO COSTA,1056,384,0,15,0,70,45,0,3,27,456,33,10,0,10,0,0,0,0,0,0,3
BA,ELISIO MEDRADO,1866,765,0,45,0,125,26,0,8,32,776,52,19,0,14,0,0,0,0,0,0,4
BA,ENCRUZILHADA,2454,909,0,81,8,333,48,0,1,40,913,68,20,0,21,5,1,0,0,0,1,5
BA,ENTRE RIOS,9217,3483,0,288,35,726,127,0,3,111,3325,693,154,0,187,38,0,0,0,0,7,40
BA,ERICO CARDOSO,2184,693,0,47,2,284,43,0,0,21,1013,39,30,0,3,4,0,0,0,0,0,5
BA,ESPLANADA,6777,2446,0,150,12,529,103,0,7,47,2532,661,117,0,130,19,0,0,0,0,5,19
BA,EUCLIDES DA CUNHA,14108,4950,0,339,32,1159,257,0,6,106,6041,613,292,0,155,31,2,0,0,1,20,104
BA,EUNAPOLIS,49112,16781,0,1520,231,4317,879,1,239,116,17110,5407,535,0,1352,341,14,1,0,1,40,227
BA,FATIMA,2061,553,0,22,0,132,27,0,0,11,1115,157,26,0,12,0,0,0,0,0,2,4
BA,FEIRA DA MATA,1141,368,0,21,0,114,14,0,2,11,569,18,14,0,8,1,0,0,0,0,0,1
BA,FEIRA DE SANTANA,291561,129807,0,9389,2154,22192,7865,10,4699,1560,79719,22019,1467,0,5126,2823,147,17,0,19,202,2346
BA,FILADELFIA,3616,1166,0,169,11,261,34,0,0,18,1790,80,35,0,36,11,0,0,0,0,0,5
BA,FIRMINO ALVES,730,375,0,21,1,65,13,0,0,2,229,7,4,0,12,0,0,0,0,0,0,1
BA,FLORESTA AZUL,1394,639,0,48,0,112,53,0,1,7,464,39,3,0,22,0,0,0,0,1,0,5
BA,FORMOSA DO RIO PRETO,5085,1233,0,171,53,631,68,0,1,8,1989,702,37,0,72,90,1,0,0,0,4,25
BA,GANDU,10380,3891,0,343,19,901,468,0,4,227,3812,496,39,0,84,22,0,24,0,0,10,40
BA,GAVIAO,897,331,0,27,1,79,15,0,0,18,384,13,10,0,17,2,0,0,0,0,0,0
BA,GENTIO DO OURO,1605,487,0,31,1,367,52,0,0,20,617,10,11,0,4,2,0,0,1,0,1,1
BA,GLORIA,3623,1172,0,71,3,370,19,0,3,26,1770,108,52,0,21,2,0,0,0,0,0,6
BA,GONGOGI,654,299,0,18,0,45,34,0,0,8,232,9,5,0,2,0,0,0,0,0,0,2
BA,GOVERNADOR MANGABEIRA,6924,2678,0,289,16,392,96,0,4,54,2827,373,55,0,85,26,9,0,0,0,7,13
BA,GUAJERU,1213,538,0,35,4,125,14,0,0,34,406,30,18,0,3,4,0,0,0,0,0,2
BA,GUANAMBI,48674,16365,0,1416,184,5418,584,0,46,118,20272,3041,254,0,407,270,0,1,0,0,15,283
BA,GUARATINGA,3664,1030,0,92,1,341,92,0,0,12,1853,165,42,0,30,2,0,0,0,0,2,2
BA,HELIOPOLIS,1553,519,0,25,3,94,18,0,0,10,699,144,23,0,9,4,0,0,0,0,3,2
BA,IACU,5423,1924,0,173,7,449,61,0,2,38,2374,289,48,0,41,10,0,0,0,0,0,7
BA,IBIASSUCE,2802,1121,0,100,15,411,30,0,0,25,911,119,26,0,12,23,0,0,0,0,1,8
BA,IBICARAI,4834,2197,0,149,14,426,177,0,12,26,1476,192,38,0,90,4,0,0,0,0,4,29
BA,IBICOARA,5344,1705,0,296,14,827,74,0,1,117,2017,114,93,0,38,20,0,1,0,1,3,23
BA,IBICUI,2663,938,0,61,2,273,62,0,3,29,1154,84,19,0,25,3,0,0,0,0,2,8
BA,IBIPEBA,2388,1032,0,63,2,348,23,0,0,35,785,56,23,0,5,3,0,0,0,0,1,12
BA,IBIPITANGA,4425,1186,0,108,13,516,44,0,2,40,2151,271,50,0,6,29,0,0,0,0,1,8
BA,IBIQUERA,495,205,0,10,2,38,9,0,0,8,207,8,6,0,1,0,0,0,0,0,0,1
BA,IBIRAPITANGA,2551,1096,0,73,5,286,134,0,1,70,782,57,26,0,13,4,0,0,0,0,1,3
BA,IBIRAPUA,1896,631,0,111,21,187,25,0,1,7,710,96,15,0,59,23,0,1,0,0,0,9
BA,IBIRATAIA,4263,1340,0,97,13,343,172,0,1,59,1958,180,23,0,40,24,1,0,0,0,1,11
BA,IBITIARA,3832,1456,0,131,11,474,42,0,0,72,1460,91,62,0,13,16,0,0,0,0,0,4
BA,IBITITA,2727,1392,0,64,1,266,55,1,0,18,845,38,30,0,13,0,0,0,0,0,1,3
BA,IBOTIRAMA,10177,3245,0,310,51,1004,113,0,59,93,4175,758,43,0,173,95,0,0,0,0,17,41
BA,ICHU,1861,647,0,45,0,114,17,0,0,26,892,63,19,0,37,0,0,0,0,0,1,0
BA,IGAPORA,3183,1351,0,120,16,580,38,0,0,51,859,73,50,0,14,20,0,0,0,0,4,7
BA,IGRAPIUNA,1722,468,0,54,2,145,40,0,0,39,905,30,27,0,4,1,0,1,0,0,0,6
BA,IGUAI,3615,1286,0,73,1,411,93,0,0,54,1527,73,59,0,29,0,0,0,0,0,0,9
BA,ILHEUS,44686,22270,0,899,88,4052,1579,0,182,217,12117,1452,321,0,874,132,0,3,0,9,74,417
BA,INHAMBUPE,8819,2651,0,234,7,568,193,0,5,112,4027,733,122,0,116,15,0,0,0,0,12,24
BA,IPECAETA,1737,695,0,32,6,97,29,1,0,13,748,35,55,0,9,14,0,1,0,0,0,2
BA,IPIAU,14890,5217,0,452,19,1261,346,0,33,75,6065,1018,96,0,157,25,3,0,0,1,15,107
BA,IPIRA,17475,4819,0,499,94,1574,212,0,15,86,9108,498,163,0,186,162,0,0,0,0,12,47
BA,IPUPIARA,2515,679,0,92,7,471,60,0,0,34,1087,35,9,0,17,5,0,0,1,0,2,16
BA,IRAJUBA,1138,449,0,47,3,136,20,0,0,8,403,39,23,0,7,2,0,0,0,0,0,1
BA,IRAMAIA,1346,458,0,51,8,163,24,0,0,17,542,38,23,0,6,14,0,0,0,0,1,1
BA,IRAQUARA,4662,2183,0,160,35,606,62,0,0,47,1368,61,57,0,24,44,0,0,0,0,3,12
BA,IRARA,7154,2753,0,173,17,436,119,0,8,36,3056,374,90,0,61,22,0,0,0,0,4,5
BA,IRECE,34331,12848,0,1156,127,3466,536,0,175,152,12835,1832,309,0,423,148,15,0,0,0,48,261
BA,ITABELA,8487,2530,0,335,24,876,134,0,3,26,3523,652,136,0,176,28,0,0,0,0,4,40
BA,ITABERABA,23946,7417,0,639,82,2047,421,0,157,129,9869,2639,116,0,236,103,3,1,0,0,12,75
BA,ITABUNA,79306,36058,0,2063,250,6641,2136,7,836,111,22489,4931,828,0,1599,738,3,5,0,1,54,556
BA,ITACARE,2847,1045,0,53,2,299,125,0,2,47,1064,92,12,0,47,0,0,0,0,0,8,51
BA,ITAETE,2543,762,0,85,0,309,33,0,0,30,1211,65,30,0,13,0,0,0,0,0,2,3
BA,ITAGI,1925,577,0,48,0,205,26,0,0,4,994,54,9,0,4,0,0,0,0,0,0,4
BA,ITAGIBA,2099,765,0,42,1,232,61,0,2,67,806,73,23,0,16,1,0,0,0,0,0,10
BA,ITAGIMIRIM,1398,561,0,56,10,168,25,0,2,6,437,49,10,0,57,12,0,0,0,0,1,4
BA,ITAGUACU DA BAHIA,1475,649,0,36,2,160,3,0,1,16,569,14,9,0,10,3,0,0,0,0,0,3
BA,ITAJU DO COLONIA,881,285,0,27,0,76,21,0,0,3,441,13,7,0,8,0,0,0,0,0,0,0
BA,ITAJUIPE,4053,1837,0,86,4,320,246,0,8,36,1293,111,24,0,76,1,1,0,0,0,1,9
BA,ITAMARAJU,22350,7011,0,511,48,2339,329,0,67,67,9408,1910,182,0,327,68,1,0,0,1,11,70
BA,ITAMARI,1467,429,0,50,1,106,60,0,0,13,765,36,2,0,4,0,0,0,0,0,0,1
BA,ITAMBE,3255,1388,0,85,1,322,113,0,6,76,1087,108,14,0,40,6,0,0,1,0,4,4
BA,ITANAGRA,672,223,0,30,1,54,14,0,0,2,301,24,12,0,11,0,0,0,0,0,0,0
BA,ITANHEM,4741,1637,0,74,10,637,53,0,1,12,2106,99,32,0,47,15,0,0,0,0,1,17
BA,ITAPARICA,3165,1623,0,57,4,129,182,0,19,37,911,109,37,0,39,7,0,0,0,0,2,9
BA,ITAPE,1569,588,0,37,2,130,37,0,2,1,720,24,5,0,19,0,0,0,0,0,0,4
BA,ITAPEBI,1356,635,0,66,3,151,22,0,1,4,390,41,8,0,28,4,0,0,0,0,1,2
BA,ITAPETINGA,20461,7900,0,531,29,1876,463,0,31,80,8015,1017,122,0,254,36,19,1,0,0,5,82
BA,ITAPICURU,2208,658,0,66,6,160,52,0,1,19,1047,100,70,0,10,11,0,0,0,0,1,7
BA,ITAPITANGA,942,352,0,13,0,95,25,0,0,6,419,17,5,0,7,0,0,0,0,0,1,2
BA,ITAQUARA,1128,518,0,45,0,145,19,0,0,8,346,8,16,0,9,10,0,0,0,0,1,3
BA,ITARANTIM,3374,1017,0,116,9,384,34,0,0,19,1663,59,8,0,43,13,0,0,0,0,2,7
BA,ITATIM,4771,1579,0,261,65,397,76,0,0,38,1885,319,38,0,67,36,0,0,0,0,1,9
BA,ITIRUCU,2945,1259,0,133,6,259,51,0,0,22,1017,137,25,0,21,10,0,0,0,0,0,5
BA,ITIUBA,6479,2134,0,161,6,558,83,0,1,58,3048,278,96,0,41,5,0,0,0,0,1,9
BA,ITORORO,3588,1498,0,105,1,413,113,0,2,36,1114,137,28,0,123,6,0,0,0,0,0,12
BA,ITUACU,4592,1322,0,205,19,667,62,0,1,83,1884,212,67,0,25,29,0,0,0,0,2,14
BA,ITUBERA,5948,1703,0,166,4,562,145,0,5,28,2836,366,46,0,54,4,0,0,0,1,0,28
BA,IUIU,2195,558,0,55,4,236,23,0,1,17,1230,24,22,0,7,17,0,0,0,0,0,1
BA,JABORANDI,2134,442,0,104,8,331,34,0,1,1,1114,25,34,0,17,17,0,0,0,0,0,6
BA,JACARACI,2404,1209,0,59,6,351,49,0,0,22,597,46,39,0,5,8,0,0,0,0,0,13
BA,JACOBINA,32043,11987,0,856,47,3288,612,0,5,172,12664,1431,298,0,406,72,11,0,0,0,24,170
BA,JAGUAQUARA,13987,4869,0,697,49,1694,325,0,5,58,5528,435,90,0,114,55,0,1,0,0,6,61
BA,JAGUARARI,8137,3168,0,330,21,911,232,0,5,110,2800,309,102,0,86,43,1,0,0,1,5,13
BA,JAGUARIPE,1999,630,0,56,1,201,90,0,6,41,901,14,42,0,11,1,0,0,0,0,1,4
BA,JANDAIRA,872,304,0,26,1,68,23,0,0,5,378,21,18,0,20,0,0,0,0,0,0,8
BA,JEQUIE,68860,23402,0,2022,324,5171,1544,0,19,202,26780,7589,440,0,515,397,78,1,0,0,72,304
BA,JEREMOABO,7711,2182,0,101,19,556,75,0,6,36,4344,208,66,0,75,28,0,0,0,0,3,12
BA,JIQUIRICA,3539,1067,0,63,0,312,63,0,1,29,1850,108,26,0,17,0,0,0,0,0,1,2
BA,JITAUNA,2108,764,0,42,1,247,43,0,0,16,875,83,24,0,8,0,0,0,0,0,0,5
BA,JOAO DOURADO,5312,2443,0,184,1,539,51,0,0,52,1821,110,56,0,27,2,3,0,0,0,6,17
BA,JUAZEIRO,104066,38263,0,2946,258,10249,1990,3,341,1074,41500,4019,1152,0,1104,497,15,4,0,2,40,609
BA,JUCURUCU,1409,287,0,20,0,120,20,0,0,3,908,30,8,0,1,6,0,0,0,1,1,4
BA,JUSSARA,3305,1181,0,76,0,343,34,0,1,26,1537,69,24,0,8,0,0,0,0,0,1,5
BA,JUSSARI,885,310,0,17,0,106,11,0,0,2,411,15,5,0,8,0,0,0,0,0,0,0
BA,JUSSIAPE,2293,589,0,68,0,286,24,0,0,38,1209,35,30,0,9,0,0,0,0,0,0,5
BA,LAFAIETE COUTINHO,653,182,0,27,0,71,6,0,0,4,322,21,10,0,7,0,0,0,0,0,1,2
BA,LAGEDO DO TABOCAL,1362,545,0,54,3,149,18,0,0,10,535,25,14,0,7,0,0,0,0,0,1,1
BA,LAGOA REAL,2333,1019,0,101,9,487,42,0,1,33,540,29,41,0,14,12,0,0,0,0,1,4
BA,LAJE,5112,1422,0,198,7,391,159,0,5,114,2505,197,57,0,39,9,0,0,0,0,0,9
BA,LAJEDAO,825,402,0,9,1,86,9,0,0,1,239,21,14,0,37,2,0,0,0,0,0,4
BA,LAJEDINHO,514,157,0,12,1,59,12,0,0,8,222,24,17,0,2,0,0,0,0,0,0,0
BA,LAMARAO,1055,339,0,14,0,42,61,0,0,17,520,21,10,0,29,0,0,0,0,0,0,2
BA,LAPAO,4992,2183,0,185,5,492,36,3,1,24,1846,86,59,0,46,8,0,0,0,0,1,17
BA,LAURO DE FREITAS,82021,46305,0,2515,292,7830,4564,1,502,483,13153,1447,772,0,1817,434,12,11,0,14,71,1798
BA,LENCOIS,2931,819,0,50,3,197,76,0,1,27,1557,115,7,0,42,4,1,0,0,0,7,25
BA,LICINIO DE ALMEIDA,3063,1328,0,132,4,367,31,0,1,27,1034,87,23,0,13,3,0,0,0,0,1,12
BA,LIVRAMENTO DE NOSSA SENHORA,18029,4744,0,581,37,2053,211,0,6,82,9586,359,160,0,65,51,0,1,0,0,20,73
BA,LUIS EDUARDO MAGALHAES,53661,17211,0,2066,2321,6947,1244,0,30,150,11901,4310,298,0,1663,4555,21,6,0,8,34,896
BA,MACAJUBA,1627,523,0,42,1,167,23,0,0,33,716,73,40,0,5,2,0,0,0,0,1,1
BA,MACARANI,3439,1144,0,97,1,345,43,0,1,14,1697,39,21,0,22,3,0,0,0,1,0,11
BA,MACAUBAS,12630,3681,0,295,20,1422,147,0,3,55,5763,845,279,0,36,22,0,1,0,0,1,60
BA,MACURURE,781,260,0,28,1,115,9,0,0,5,327,10,15,0,6,1,0,0,0,0,0,4
BA,MADRE DE DEUS,3434,1808,0,108,73,299,146,0,28,55,487,187,34,0,74,103,0,0,0,1,3,28
BA,MAETINGA,1034,439,0,57,0,149,9,0,0,15,315,23,21,0,4,1,0,0,0,0,1,0
BA,MAIQUINIQUE,1671,478,0,56,1,216,24,0,0,12,818,20,19,0,16,0,0,0,0,0,6,5
BA,MAIRI,3230,1308,0,93,4,379,74,0,2,34,1186,41,48,0,47,8,0,0,0,0,0,6
BA,MALHADA,2493,589,0,52,3,236,22,0,1,29,1463,50,27,0,8,5,0,0,0,0,3,5
BA,MALHADA DE PEDRAS,2328,805,0,110,33,198,19,0,0,54,962,51,42,0,6,41,0,0,0,0,0,7
BA,MANOEL VITORINO,1762,685,0,78,41,238,60,0,0,26,531,35,26,0,7,30,0,1,0,0,1,3
BA,MANSIDAO,662,199,0,27,1,127,17,0,0,0,263,8,14,0,2,1,0,1,0,0,0,2
BA,MARACAS,6737,2611,0,297,29,888,120,0,1,44,2397,175,75,0,47,24,0,0,0,1,3,25
BA,MARAGOGIPE,6027,2281,0,183,2,366,122,0,1,57,2781,89,83,0,44,2,0,0,0,0,2,14
BA,MARAU,1479,344,0,49,2,207,50,0,0,8,739,22,13,0,18,0,0,1,0,0,1,25
BA,MARCIONILIO SOUZA,1561,602,0,49,1,185,31,0,1,26,594,40,19,0,9,0,0,0,0,0,0,4
BA,MASCOTE,1513,596,0,51,4,168,23,0,1,9,555,34,13,0,43,13,0,0,0,0,1,2
BA,MATA DE SAO JOAO,11164,4779,0,316,20,753,307,0,114,110,3692,551,170,0,195,47,0,0,0,0,32,78
BA,MATINA,1799,736,0,31,2,226,11,0,0,18,676,55,38,0,4,1,0,0,0,0,0,1
BA,MEDEIROS NETO,6297,2207,0,114,22,660,71,0,26,27,2561,402,58,0,99,17,3,0,0,0,2,28
BA,MIGUEL CALMON,5685,2249,0,99,1,727,102,0,2,56,2174,157,50,0,53,2,3,0,0,0,1,9
BA,MILAGRES,2619,1123,0,185,26,230,55,0,3,16,781,109,21,0,34,29,0,0,0,0,2,5
BA,MIRANGABA,2354,696,0,77,1,259,36,0,1,21,1161,29,58,0,9,4,0,0,0,0,1,1
BA,MIRANTE,1170,367,0,78,7,213,28,0,0,40,390,15,23,0,3,5,0,0,0,0,0,1
BA,MONTE SANTO,8012,3211,0,329,15,1092,131,0,0,105,2618,203,217,0,54,18,0,0,0,0,1,18
BA,MORPARA,742,202,0,23,3,164,22,0,0,27,248,31,10,0,6,6,0,0,0,0,0,0
BA,MORRO DO CHAPEU,6299,3196,0,243,7,859,134,0,0,74,1475,164,40,0,70,9,2,2,0,0,2,22
BA,MORTUGABA,2821,1323,0,83,4,329,36,0,0,9,933,48,24,0,12,5,0,0,0,0,0,15
BA,MUCUGE,3333,1307,0,118,17,529,106,0,1,32,989,58,75,0,36,29,0,1,0,0,2,33
BA,MUCURI,8143,3367,0,150,130,641,142,0,17,43,1901,643,102,0,246,715,0,1,0,1,6,38
BA,MULUNGU DO MORRO,1837,855,0,101,10,216,11,0,0,11,561,30,21,0,4,16,0,0,0,0,0,1
